RT @Caroljs:Yes!! opening ceremony Fri 8.30 amNZ v Tonga 9.15am OH v happy as he has Friday off  &lt;YAY. Might make ANZAC biscuits #RWC	positive
Just pre-ordered the Droid Bionic. Pick up from the Verizon store next Friday! :-) (@ Brevard NC) http://t.co/q96jCgo	positive
Yayyy!!! RT : @coupleBOOBS: Nicki Minaj - Pink Friday, up 15 places, to #16 on the Official UK Top 40 :) http://t.co/zFJnqER	positive
It's a stretch but I'm picking Yushin Okami tomorrow. Think Anderson's athletic prime has passed and Okami's cashing in at the right time.	positive
@CaramelBonitaa yeah I no but on the bright side I just got a letter from Boise State yesterday :)	positive
Sons of Anarchy may be one of the greatest shows on tv right now. Thanks @JamCompadre and Netflix	positive
Dindin at my fav restaurant with the boy. Now watching season 3 of Sons of Anarchy. Perfect way to end the night.	positive
@iansomerhalder @paulwesley @ninadobrev you know what? Vampire Diaries starts in Germany on monday! I can't wait!	positive
Great game...tremendous way to start the season. Bring it on and next Sunday Real Madrid v Barcelona.	positive
Saturday night = NetFlix, my girl, and the internets.  What more does a guy need?	positive
RT @infinitesadd: Deus Ex exclusive hands on article going up tonight.  Fucking love you twitter followers.	positive
All of the "real" Democrats won their respective races & will move on 2 face the 6 recalled Republican state senators on August 9 #YesWeCan	positive
Going to see Rise of the Planet of the Apes tonight...oh yeah.	positive
Hope Pj Harvey takes home the mercury tonight! Great record!	positive
@Kareembynature LOOOL errr.. I'll have to it watch it today (was watching Celebrity Juice last night)	positive
@lilkrm Steve Jobs' silky mouthed fellatio is akin to the bliss of my iPhone each and every morning. HAIL TO THE KING, BABY!	positive
Making plans AHEAD of time is best. Friday going to go see Final Destination 5 w/ my mains Gem, Ariana, Brian, Drew, & Rachael. (;	positive
August 17th RT @graceellisxo: Can't wait to see the Inbetweeners movie, Will has to be my favourite! When's it out ?	positive
Boise State, Chattanooga, Embry-Riddle and Virginia Tech receive their charters tonight, congrats and welcome gentlemen! #duli11	positive
I would love to watch Vampire Diaries tonight :) and some Heroes! Great combination	positive
Seriously waiting for tomorrows ep of True Blood tomorrow. Shits about to get real.	positive
@LeighFrancis best thing about thursday is Celebrity Juice =)	positive
@TNA_GUNNER Been trying to decide on a new show to watch & always get tons of Sons of Anarchy suggestions. I may go 4 it. Have a blessed day	positive
@Yuki_18_j Good morning, yuki~! Oh, i like your name too. Does It means snow? Riko isn't my real name, i've chose it because i like japan.	positive
@Huda_Shami he's a very good looking guy. Is s3 on netflix? i think I'm watching it tonight	positive
Watching Kevin Hart dvd. I will not be going back to sleep tonight. Im bouta be rolling.	positive
she call me baby, I call her bae, sorry 4 the wait, Carter IV on the way! august 29th. hellllll yeahhh! (;	positive
my mum is going to london in a couple of days. just glad she wasn't there tonight!	positive
Morning,its all systems go for the week!!Paytime and Deus Ex out later in the week this is truly #BiWinning	positive
@skanyi10 @Alan_hicks Is Stadium Kanyi open tomrw for the opening ceremony and ABs Vs Tonga game? I happen to be off duty tomorrow :-)	positive
My brothers GF is on me to use her Netflix acct, because I love my movies. So I'll all for giving it a try tonight	positive
@CheyTiffy morning gorgeous u were rite i thought it was b/slisten to this nicki minaj did hhave domestics http://t.co/5JxlpiC	positive
Can Silicon Valley Re-Charge Solar Energy?: Silicon Valley innovators Apple and Google may be the best hope left... http://t.co/jkyct6R	positive
Vampire Diaries and Jersey Shore tonight. So first we see some hotties then we fist pump with hotties.. sounds great!!! :)	positive
Looking forward to Celebrity Juice tonight.	positive
@Mod_Tr3chic lol look for the bright tiger woods, not hard to miss me today	positive
Ima be up all night just to be one of the first to get the Carter IV off iTunes !	positive
We love the King! 55 years ago today, Elvis Presley released his double-sided hit "Don't Be Cruel"/"Hound Dog",... http://fb.me/18ANKgVue	positive
I love you all so much. Come join us on Saturday evening for the UGA v. Boise State game. Game is at 8pm, but we... http://t.co/eF9iQB8	positive
RT @zagswsoccer: The Zags hold a 1-0 lead for 84 minutes to beat Boise State and win the Bronco Invite. Goal by Sarah Rhodes, her 3rd of ...	positive
RT @coupleBOOBS: Nicki Minaj - Pink Friday, up 15 places, to #16 on the Official UK Top 40 :) http://twitpic.com/62iohc	positive
Four Lions. Watch it on Channel 4. Tonight. At 8pm. Best film ever. I have this on my IPad. Never tired of it.  http://t.co/7I6OapX	positive
@Rastas4Jesus09 Droid Bionic, this Thursday. Never thought the day would come.	positive
I'm not going on holiday until the 25th because me and my dad wanted to watch the Inbetweeners movie when it came out LOL :') - Georgia	positive
RT @Coachdivvy: I'm exited about friday! No offense but who is Tonga? NZ can't just make up names and countries. Play fair.	positive
Morning all. Just woke up to Madonna on the radio with Borderline. Cool	positive
Excited for the Raiders game tonight	positive
After a day at the lake me and my girl are getting ready to do Vegas big tonight! #blessed #freshtodeath	positive
RT @Recite_Films: Excellent performance by PJ Harvey last night! Hairs on back of neck stuff! Good company too with @ClareKirstin, @Fi a ...	positive
RT @ashpashh_: if Twilight wins all the awards at the TCA's tonight, I will burn my Twilight posters k? ok.	positive
Inbetweeners top 10 &lt;3 im going to have to go and see the movie on wednesday  but i bet it will be all booked up as its orange wednesday too	positive
RT @StevenTDennis: Today *very* rare day when Democrats will get healthier on their Club for Growth scorecards than most Republicans.	positive
Some good television tonight gonna get on jersey shore on the planner and 8 out of ten cats and mAybe red or black #lazynight	positive
@adaminside I swear my Facebook was exploding this morning! Booms all over the fucking place! Reminded me of Four Lions. XD	positive
Kolchak the Night Stalker. Before the x-files, excellent scary tv. On Netflix huzah	positive
@lJessiHarrisl kevin hart is the man, you better be going to see laugh at  my pain on sept 9th...i am!	positive
Eh, em...attention! True Blood is on tonight, oh yeah! Sink ur teeth into it! LOL	positive
Today *very* rare day when Democrats will get healthier on their Club for Growth scorecards than most Republicans.	positive
:O INBETWEENERS MOVIE A WEEK TODAY!! Aaaahhhh! Might wear my wellies to the cinema cause I'll be 'knee deep in clunge' ;)	positive
The MTA will be at Mondawmin Metro Station from 3-5pm today to celebrate The Baltimore Grand Prix. We'll have a race car for you to see!	positive
Finally wrapped up shooting in Vegas, time for a good night on the town :)	positive
@CharlieBlythe i'm going on Big Brother's Bit On The Side next Tuesday! I thought you would appreciate this haha :)	positive
RT @SnickerMyDoodle: "I hope Notre Dame wins tonight and the Steelers win tomorrow"	positive
Sonny bill williams named in the first xv to face Tonga on Friday. This man is one to watch my other is Isreal Dagg #rwc2011	positive
good night Michael Jackson, I do love You. see you in my dream :*	positive
Starting the 3rd season of Sons of Anarchy. I watched seasons 1 and 2 in the last couple weeks. . I'm seriously hooked	positive
RT @Mr_StickBall Dec. 3rd "Its about to go down" (kevin hart voice) New Orleans gone kick me the hell out &lt;===== that's my birthday	positive
Watching the Vampire Diaries from the beginning= a classic Saturday night. :D and with @TheJosie_F :) Lolz	positive
Final Destination 5, August 24. Death how we've missed you.	positive
@peterfacinelli Good luck tonight @ The Teen Choice Awards :) i know Twilight is gonna take them all!! Ill b watching Xoxo	positive
Hide in country clubs all U want Boehner! ReverseRobocall.com launching soon & I'm one of 1st in line! Join me. #launch http://t.co/6Qpx3X4	positive
I had an awesome time at #SCKCS now it's on to work, Saturday nite in Vegas, this should be fun.	positive
media going mad for anderson silva in rio and its only wednesday , saturday is gonna be epic @ufc	positive
Going to see Rise Of The Planet Of The Apes next sunday. When @TomFelton first appears im going to shout "DRACO MALFOY!" :D x	positive
@NuckHeadJJ Glad Twilight night was a success. I'll make it to the next one!  Sorry to be the lame-o!	positive
Girl singing the national anthem tonight is a Boise State student. I gave her a "Go Ducks" before she went out. Didn't seem to faze her.	positive
@Sara__Rodrigo its almost 6pm in japan now..heheh..but good morning to you too	positive
Good football practice today. One day away from the saints game, and 1 week away from the anderson silva fight in rio!!!!! Can't wait!!!!!!!	positive
RT @BnardWilliams Good Morning World... I'm pleased to inform you that the Carter IV will not be like Watch The Throne..	positive
I know one thing I can do tomorrow.. Write a blog post about my newly discovered love for Vampire Diaries!	positive
i quoted nicki minaj tonight and i'm sorry and i know god will forgive me	positive
"@LeighFrancis: Celebrity Juice tonight 10pm itv2. Hurrraaaaah! its a Back to school special" who's featuring ! The wait is too much ! Ooosh	positive
can't wait to see the anderson silva fight saturday woop woop	positive
The Raiders need to represent tonight!	positive
The brilliant Drew Westen offers a great critique of the Obama presidency: http://t.co/DOBUyVU	positive
RT @KStewRobLuvR: I just realized the Teen Choice Awards were tonight at 8! =) I hope Rob, Kristen, and anything Twilight related wins!	positive
RT @JRathboneFB: RT @PezTheDrummer: Photo: Mr. Jackson Rathbone (aka Jasper from Twilight) was looking MIGHTY fine tonight http://tumblr ...	positive
Nicki Minaj flashes a nipple on Good Morning America, youLve gotta see it, AfgHAN SAYs So http://bit.ly/rg5jPa	positive
Good morning! Need a Google + invite? http://t.co/XgXdIFf I have a few #plusinvites. Love to see the #gtchat folks there!	positive
@Just1Jerrah vegas here i come yeah watch out las vegas the  bring back the brown sd is taking over at las vegas next week and tomorrow	positive
Kim Coates was awesome on #Entourage tonight. Although it makes me really miss Sons of Anarchy. Can't wait #SAMCRO	positive
@sunnyvegas702 Nice! Disagreement! Of course, he sat down with Boehner only thi (@YouTube http://youtu.be/_darnZtzjJo?a)	positive
OMG I can't wait to see what Beyonce is gonna do at the VMA'S Sunday August 28th! http://twitpic.com/62q0w9	positive
you know what would be pretty funny? if NZ lost the first game against tonga tomorrow lol	positive
@tankdogc27 Steelers fans are AWESOME! Just for that, I'm making it my mission to piss off a Brown's fan today hehe #inspiration	positive
Good Morning. Its DEFINITELY time 4 a new phone. alarm clock ringer isnt going off anymore. Tryin 2 wait on Steve Jobs before I make a move	positive
Tuesday September 6th. The return of the best show EVER! Sons of Anarchy. Hell yeahhhh! #SOA	positive
Fun night tonight at Vampire Diaries. Great Teen Choice Award winners!	positive
Every time I don't have anything to do, I'll watch the shows I stopped halfway. LOL And it's Teen Top's MTA today. :P	positive
gym workout starting with Beyonce then Katy,Kylie and finally Bruno great start to the morning	positive
I knw my ish!... "Kev hart voice"...lol! Happy sunday!RT @DiMaaHhh: Lol:-pRT @Credo_Liyo: If kevin hart make u ... http://tmi.me/e7wz4	positive
Hooked on Sons Of Anarchy thanks to @DemonRust its too good too stop watching, all day viewing today!	positive
@jordanknight Hope u have a great show tonight. Me & the Chi/IN girls are so excited to see you in London tomorrow!	positive
Inbetweeners movie coming to cinemas in Ireland on the 19th of August. I have never wanted to see a movie so bad!! #shouldbegood ;)	positive
RT @JasChanel I went to see Kevin Hart and still can't wait to go see the movie on the 9th!	positive
I'm so glad the Vampire Diaries won an award last night. Loves them all :)  http://t.co/wD4d3wI	positive
is all about One Night by Elvis Presley	positive
@britneyspears: "So amazing to have the beautiful Lady Gaga at the show in AC tonight. Love you girl.- Britney"	positive
UFC 134 This Sunday from 11am - Anderson SILVA V Yushin OKAMI - Don't miss it. In the Sports Bar live. http://t.co/2LEHcmj	positive
I feel like a kid before xmas, i cannot wait to get oneRT @NokiaKnowings: In case you missed it...Nokia N9 release date http://t.co/VjvQpHF	positive
As good as the fights were tonight I'm glad this one is over. One day closer to seeing Anderson Silva clown a massive Asian man #spidersense	positive
#jerzday tonight FIRST EPISODE OF JERSEY SHORE SEASON 4 PREMIERES TONIGHT!!!!! :')	positive
#nw kung fu panda 2. dnt judge me, i like animated movies (plus the 1st one was the shit).	positive
Getting off the comp early tonight- going to watch my new Elvis Presley DVD that came today. :)	positive
Rainy day, got alot done tho. Registration tmrw morning! Rdy to eat din and watch Sons of Anarchy, can't wait for the new season! #stoked	positive
I saw okay movie there friday night"Rise of the Planet of the Apes",i still like Conquest	positive
After an almost 60-year career, Lloyd Robertson broadcasts his last @CTVNationalNews Sept 1, he joins us next	positive
What I want to see on Sunday on True Blood - Eric Eric More Eric Naked Eric Pam Did I mention Eric? http://tumblr.com/xdl3xv2g8x	positive
@TwittaBeast @immaculate_nat at da end of da night no girl that roll with me is on da MTA! They are above that as long as I can afford that!	positive
@Bobandy1, @JonathanKyte, @neilmorgan1985 don't forget to look out for me and @JemmLou in the audience of Celebrity Juice tonight. Bangtidy!	positive
This Friday we warmly embrace all things KIWI!! NZ v Tonga will be playing on the rooftop with a NZ flavoured BBQ and Steinlager a plenty	positive
#NW True Blood can't wait til the new one comes on tomorrow	positive
Looking forward to the new Jersey Shore starting tonight. Has it started in Ireland yet?? What do tweeps think?? #jerseyshore	positive
Caught up on True Blood!! I love it... Now time for bed! Night peeps.. be safe tonight :)!!!	positive
@tpolamalu  Congrats on the new contract and good luck tomorrow in Bmore!  GO STEELERS!	positive
lol i fell twice tonight im so clumsy man bahahahaaa it was sooo funny i jus keep thinkin of kevin hart	positive
Just in case you need some inspiration today. Steve Jobs' 2005 Stanford Commencement Address: http://t.co/ibYRzfw via @AddThis	positive
To anyone planning on watching the Teen Choice Awards tonight. Spoiler Alert: The winners are Justin Bieber and Twilight.	positive
Excited to go see Rise of the Planet of the Apes tonight	positive
Went to see "Rise of the Planet of the Apes" tonight. It was pretty dope; I give it 5 Bananas.	positive
A win for either Metronomy, Everything Everything or PJ Harvey would be a satisfactory outcome for tonight's Mercury Awards.	positive
Off to learn about google analytic today.... I hope it doesn't get too technical. Looking forward to it though.	positive
@edshow @maddow Whoo whoo!  Happy Brithday Maddow show.  Ed, you were very "nice" to Republicans last night.  Rachel even thought so.	positive
Is about to go see The Help!!  Can't wait for Final Destination 5 on Friday!!	positive
Good Morning America of Nicki Minaj was great when she perform Moment 4 Life @NICKIMINAJ #NickiMinaj	positive
7/9/1983 Madonna released "Holiday" as a single from "Madonna: The First Album", It was the 1st Madonna song to enter the Billboard Hot 100.	positive
child like excitement building ahead of the #RWC think my 2nd team is going to be Tonga #loveabitofbiff	positive
Yassss, Deus Ex is actually out 26th august. that's brightened up my day a bit:)	positive
Must get all my work done and ahead with cleaning my house before 10pm so I can have a night in with the Sons of Anarchy	positive
RT @marcohanna: @afairclub sold out tonight!! Charlie Sheen's Cake Party!! Marco Hanna Live with Dudu Sax !!!	positive
CBB final, Celebrity Juice, Hollyoaks and Hollyoaks Later tonight, woo!	positive
Devo Brown: Thanks for another great night everyone!! Don't forget tomorrow Roz and Mocha speak with Lloyd Robertson & Jason Priestley!	positive
#nowplaying Elvis Presley. Love me tender - just as good as @cerysmatthews version at Solus, Cardiff in November '08	positive
RT @Funnyusername96: Four Lions tonight on C4 @ 9.00pm. Watch it if you haven't already, f*cking hilarious film.	positive
Can't wait for tomorrow night! And no not bc of jersey shore but bc it's the first official game of the NFL season!	positive
Its 2 AM & I have to wake up at 5:30 in the morning. To sleep or to keep watching Jersey Shore? TO SLEEP! nah, I think I'll stay up :D	positive
Celebrity Juice is decent tonight :) Alex Reid, good answer on the last question.	positive
Off to see the Nokia N9 tomorrow. It'll be like being a real consumer tech dude again. Also off to an event at the new Winnings store.	positive
Who wants to go see @USAEaglesRugby beat Canada's Rugby team tonight in Glendale, CO? Send them off to the Rugby World Cup the right way?	positive
TGI Friday's was good! Going to the moves to see "Rise of the Planet of the Apes".	positive
Celebrity Juice tonight 10pm itv2. Hurrraaaaah! its a Back to school special	positive
I like how u mentioned COWBOYS 1st RT @DaRealMrC NFL NETWORK tlk abt the sme teams evryday! Cowboys, Jets, Steelers, Ravens, Colts, Packers	positive
Just found out that the new season for Vampire Diaries comes out Sept 15th :-)	positive
Nokia N9 in nine seconds: By Ian posted on the 13th of July 2011 at 8:35AM GLOBAL - The Nokia N9 is fast. So fast that a regular 30-s...	positive
I guess I'm going to watch Anderson Silva whop a nigga ass while drinking Grey Goose tonight	positive
I'm really dying to hear that track with Beyonce and the full version of "That's My Bitch" off Watch the Throne. Monday must come sooner	positive
Charlie Sheen seems pretty confident/badass for his upcoming roast. He actually seems like he has it together. I may watch.	positive
Finally watching last weeks True Blood, ready for the new episode tonight.  How is everyone else this morning?	positive
Congrats to client @drcasio for his TV debut on Big Brother's Bit on the Side last night, analysing social media mentions of housemates	positive
Anyone else already getting goosebumps about how loud goodnight Irene will be at 2:55 tomorrow afternoon	positive
I saw a dog yesterday, that looked like one of the wolves from twilight but smaller, was well cool :p	positive
RT @sfleming23: Looking forward to Celebrity Juice tonight!	positive
Aug 27th: UFC Rio..Anderson Silva vs Yushin Okami(last man to beat him)..Expect to see the best fighter on the planet put on a fucking show!	positive
1 day left!Time is ticking down...Tonga should start getting worried ('',). Just kidding, may the best team win!!!('',) tomorrow.Go BLACKs	positive
RT @ZaidJilani: The brilliant Drew Westen offers a great critique of the Obama presidency: http://t.co/DOBUyVU	positive
kicking off the World cup" Friday, All Blacks vs Tonga!?! Yeeeaah!! I'm so looking forward to just laxing back Popcorn & a glass a bubbly!?!	positive
Really looking forward to the release of Deus Ex: HR on friday, just annoying that North America gets it tomorrow...	positive
Well since it's been the 7th here n Japan 4 over 12 hrs I'd like 2 wish my BFF @MiaMcK a grand 26th. Sad I can't b there w/you.	positive
Bring it on!! :) RT @cinema21: Kung Fu Panda 2 will released on Tuesday, 16 August 2011	positive
Walking through Chelsea at this time of day is rather lovely. Love London at night :D	positive
We all went to see Rise of the Planet of the Apes last night...I actually enjoyed it a lot! That chimp Caesar was a great actor. Seriously.	positive
Time to roll out the red (yellow blue and green) carpet, looking forward to Google coming in to pitch their new opportunity today at Kinetic	positive
Britney: Lady Gaga's here tonight. Me: WHAT? *Watches Gaga the rest of the night *  Me: Who's concert was that ? I forgot. ;D	positive
@theN5er lol I been in Oz 6months now on my 4th & final stint. Love it but do miss London, prob coz I can't get 2d Emirates no more. #afc	positive
I'm worried I may sing out loud on the train!! Beyonce's album just gets me in the singing mood everytime!	positive
RT @Jessica1294: @supermac18: Omfg Britney is like here in MA... AHHHH!!! along with Nicki Minaj. Omggg the concert is tomorrow :DDD thi ...	positive
@tamartorello Oh my gosh that's hilarious - love it! Did you read the one on Steve Jobs? http://onforb.es/nibJjg Love the Tuesday reading :)	positive
Watching the best moments of Inbetweeners last night highlighted the fact that (towie) is full of helmets. Surely im not the only one?	positive
Shooting Tvshow Sons of Anarchy at my studio today. They closed off all the streets for a giant gun battle! Fun.  http://t.co/4lE2dIh	positive
Yaaayy!! :D RT @blitzmegaplex: Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tues 16 August	positive
@IreneNell Good morning Irene :) I love the tiger photies so much! Do you own them?	positive
Ok i need something to try cheer me up after the the loss last night!Tickets for the Brittany and Nicki Minaj 2mo night - i need2Get looking	positive
Yay inbetweeners is in the cinemas august 17th    Should be well funny	positive
@cf125 @followimran Four Lions is on Sunday night @ 9pm on @C4Insider Make sure you watch it boys. (Eid Mubarck Imran) #veryfunnyfilm	positive
Had a great chat with top international referee Dave Pearson. Bit in tomorrow's Journal, & big feature nearer the Rugby World Cup kick-off.	positive
Kicking off in London tonight? Wait til you see the West Ham fans tomorrow after we've beaten them 3-0 ;)	positive
RT @GimmieDatBoom: Steelers gonna beat the Ravens tomorrow lol	positive
Listening to that Elvis Presley... He may be on to something with his rock and roll!	positive
Sons of Anarchy is arguable the most under appreciated show. You may think you're not into "motorcycle gangs~" but this show is perfect.	positive
@Irenie_M Irene Thank you very much for your lovely MTs today much appreciated! Hope you have a great weekend!	positive
RT @LeighFrancis: Celebrity Juice tonight 10pm itv2. Hurrraaaaah! its a Back to school special&lt;~ yayyyy	positive
RT @TeamJorchel: Retweet if you're ready for Big Brother tonight! #teamjorchel #bb13 #cbsbigbrother	positive
Off to see Toby Keith at the Red Rock Casino amphitheater tonight in Vegas. OH YEAH :-)	positive
RT @CGBlasi: Very impressed with Joco Teenage Republicans! 16 teens showed up today, ready to #fight big government and Obama! #NObama	positive
@sebroche Congrats! :D Supernatural is my fave show and Vampire Diaries is 2nd! Eager to see you in TVD, loved you in SPN! :D &lt;3 #ishappy	positive
Saturday night: eating donuts, drinking a slushie & watching Sons of Anarchy sans pants. Living the dream, people. Just living the dream.	positive
Stayed up too late to watch the 1st ep of Sons of Anarchy. New favourite show! #sonsofanarchy	positive
RT @Ro_OneTwo: I will be at the movies Friday night to see "Final Destination 5". I'm in love with scary movies :)	positive
Weird thing today, my copy of Deus Ex: HR shipped. Probaby have the box a few days before Steam lets me play it.	positive
@Nicegirll1124 Good! Well Summerslam is on early monday morning Live here at 1am so il be up watchin it for The Great One.. #TeamBringIt	positive
Going to see Rise of the Planet of the Apes tonight:) Perfection #check	positive
Weezy's Carter IV out on the 29th ! lets fuckin go	positive
wooohoooo channel 4 is playing the film Four Lions on sunday at 9pm, everyone should watch such a funny film!	positive
In an ideal world Oregon and Boise State will win Sept 3rd and give power to the PAC NW! #GoDucks	positive
http://t.co/5Wbymtv - How true. Think it's time for another Deus Ex playthrough before DX3 is released Friday week.	positive
RT @askjillian: Thanks Rachel for the love on Big Brother last night! Glad to entertain you on @gdla	positive
Talked bulletproof design among other cool topics with the MTA yesterday. No, seriously, bulletproof design.	positive
PJ Harvey or King Creosote would be deserving winners of the #Mercury2011 prize tonight but think Tinie Tempah will nick it	positive
okay this Wookie boy too childish he say I gotta hear my favorite song 1st and this niggah play 1+1 by Beyonce :) I love that song man;	positive
Tweet di Brintey	positive
So u tx me and ask if I can spend the night.Haha I DON'T EVEN KNOW U (Kevin hart voice) haha	positive
Great night with @TomFeltonsMrs! Now watching Vampire Diaries again &lt;3	positive
Evening Grace Patriots! God bless & Restore R Great Country, R people, R  vets, R men & women in uniform, & the Nations of Israel & Japan!	positive
RT @CoryWho: Alright everyone lets do this. 2 winners tonight at 9pmEST. Girl and boy winners. 1600 Microsoft Points. @ me and follow fo ...	positive
@katechambers19 oh that'll be nice. Where you going? Umm think I'm going to see inbetweeners on Wednesday, otherwise free? Hannibal rising?	positive
Mail on Sunday: Cesc Fabregas is so desperate to leave Arsenal for Barcelona that he has offered to give up more ... http://tmi.me/e71Co	positive
@KayelaLovesYou Channel 4, Friday, 10.25pm I think. Looks like it's going to be a really good documentary. Obama's involved!	positive
One Night like In Vegas I make dat Nigga Famous	positive
anderson silva is fighting saturday in the ufc.  you know he can't lose.	positive
Jersey shore season four tonight :) x	positive
Went to see "Rise of the Planet of the Apes" tonight Great movie B+ for sure.  !!lChris-Rockz!!!	positive
@QuietusCyn @ShatteredYuuki Yeah, It's on netflix I think now. I still like the futuristic and action concepts even today.	positive
RT @Fearnecotton: Also back to school special Celebrity Juice on itv2 tonight! Oushhhhh	positive
I could have had the BEST DAY EVER!..if I had went to tha Nicki Minaj concert in AC tonight...	positive
RT @spaikin: want to wish legendary broadcaster lloyd robertson a great final newscast tonight.  the man is a total class act.  #ctv  #l ...	positive
@JamesCrosby28 watched the cricket, awesome game, followed by jersey shore and seven dwarves! Great night of TV!	positive
watching Kung Fu Panda 2 with the tribe & the nieces...a mellow evening	positive
*Turns off phone and locks door.* I just got season 1 of Vampire Diaries from mom. I'm gonna watch it all with Anna today.	positive
Summerslam may be interesting after all! @cmpunk saves the day again. #Raw	positive
Steve Jobs is my man of the century. 10 years ago, they were this close to bankruptcy. Today, Apple is the most valuable company in d world	positive
Can't wait until Anderson silva taps out tonight @cwood2day @J_Cross10	positive
Last night I had a dream that I made it to the VMA's , & I was on 106&Park talking about my album coming out. Time to make it all a reality.	positive
Can't wait to see @example on Celebrity Juice tonight!	positive
Ok, so I've watched Jersey Shore today for the first time ever. Can't say I believe the hype. But its comical.	positive
Nothing like a steak dinner then True Blood on demand with my favorite person on earth! Perfect saturday night :)	positive
We salute you Lloyd Robertson. Good evening. #LtotheLtotheOYD #fb	positive
@laurenbuckenham guess what im working in the day on 17th meaning you can come over so we can be excited aaaaand we can go see inbetweeners!	positive
Up to the 4th episode of True Blood 2nd season.  It gets better & better.	positive
Hehehehe can't wait for the 3rd season of Vampire Diaries (:	positive
Finished Deus Ex last night.  Should probably stay tight-lipped, but I think I can get away with saying the ending is superb!	positive
wohooo! RT @blitzmegaplex: Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tues 16 August ^ISK	positive
RT @VictoriaCoren: Oh look, Four Lions is on Channel 4 tonight. Do watch it if you haven't before. Brilliant film; I properly laughed an ...	positive
SHATING   RT @LeighFrancis Celebrity Juice tonight 10pm itv2. Hurrraaaaah! its a Back to school special	positive
Today i saw many great news, like _HP Touchpad_ discount and another news is about Nokia N9 Swipe. This new... http://t.co/NYhVSAe	positive
@sgtSlap_aHoe Pretty good.. HBU? Ready to watch the Raiders tonight??	positive
It's a historic day at CTV...  tonight, Lloyd Robertson will anchor the National News for the last time #Lloyd	positive
hmmm..thinking that now is a good time to win the lottery. #311Day2012 in Vegas AND #311Cruise in May...decisions to be made!	positive
@rinecho9239 good morning Irene ^_^ have a nice day!	positive
Can't wait to go to the movies on Saturday to see Final Destination 5 (:	positive
GAMERS!! Don't even think about missing The Blurb tonight on Challenge at midnight. We've got Rage, Deus Ex, Bodycount, Dead Island & more!	positive
