Love this song! RT @user Set me free; leave me be.. I dont wanna fall another moment into ur gravity #np	positive
Brand new AUDI R8 GT looks awesome! Dang cant wait to drive it haha. I wish!	positive
u cant be mad wen u listening to gucci lol dis my nigga	positive
-Ooo Bahama Breezy sounds good right about now....	positive
Mcdonalds breakfast haaay #betchesluvthis	positive
I just played "Rockem Blocks" and scored: 9690 (ranked 20736th overall)! Beat it: http://www.url.com  #fun140	positive
omg i just had a milky bar; haven't had one since i was like 5; i'm in heaven	positive
Photo: This made me laugh :D http://www.url.com 	positive
What a week!!! Heading to Hilton head in the morning with the fam. Celebrating the new job :)	positive
so happy~~	positive
Watching Barry Hilton 'live' at a Gala event..!! This guy is funny....lol http://www.url.com 	positive
OMG; 1st day of September is tomorrow!! Fall is thismuch closer	positive
Finally a good reason to buy Sony again: http://www.url.com 	positive
#everygirl isn't a bitch or a hoe. Some actually have respect for themselves& carry themselves properly.	positive
Super Nintendo is my shit. #GAMEON	positive
Canadians can; and do; hold their heads up just fine. We're proud to be part of the best country in the free world. #cdnpoli	positive
Hello Hilton Head. Can't wait to spend the next 4 days with you!  http://www.url.com	positive
Wow! Mind blown!! RT @user Nike Air Mag "Marty Mcfly" 2015 First Look = BAD AS #!@% http://www.url.com 	positive
filming final shots for the "To The Van" video tonight..thanks again to all those who came out monday; you rule..see you friday! #changer	positive
jus made a twitter lol	positive
much needed day off. time to catch up on some shows; laundry and quality time with my gray cat.	positive
my shiny new samsung galaxy s2 has arrived so i will prob spend the rest of the day with my head melted trying to get the hang of using it	positive
Check out the New Microsoft Server and Cloud Platform Website!: We’re pleased to announce the launch of the new ... http://www.url.com	positive
well done hockey girls:).	positive
'but im fun... what; well i am!' classic @user #db #thiswasinmydrafts	positive
School all day today... bowling later :)	positive
Made it to Albuquerque! Staying at a Red Roof Inn. Stayed at a Best Western in Bakersfield a few nights ago. We're upgrading to Hilton later	positive
Bright sunny morning; getting ready for another exciting day! btw registered myself for a free training offered by Microsoft on Office365.	positive
I admire Lex Luger so much...	positive
Georgia uniforms are SICK!  Nice job Nike #hellaclean	positive
i like this olot &lt;3 http://www.url.com	positive
bought Samsung Galaxy Pro :D	positive
Love it!! Back to the future NIKE shoe :) The 2011 NIKE MAG - It's About Time http://www.url.com  via @user	positive
I love when my friends internap!	positive
I can't believe this is happening. I leave for Sac in 5 hours. I am all packed and ready to go (:	positive
I love you @user for loving me......#SEXY	positive
Finished talking to the Wifey ^-^ Going to bed. Love you Krystal	positive
Hope everyone has a great week!!	positive
My favorite picture of @user taken by me :) http://www.url.com 	positive
Congrats to Audi on their overall win at LeMans and Corvette on their class win!  I'm more excited about the Corvette win; of course!  &lt;3	positive
Watching GaGa on The View; she is SO beautiful!@ladygaga	positive
Today we proudly celebrate 10 yrs of achievements at the 10th anniv of The Marilyn Hilton MS Achievement Center at UCLA.	positive
ur smart and sweet i love u so much !! Ur a smarty!!! Worlds best chocolate!!	positive
Glad I came out to hawk island .  .  the bike trail is nice and chill	positive
Loving these Nike ads about big butts ☺ http://www.url.com	positive
lol that audi is amazing!; is it some sort of aqua car?	positive
amazing.  thank you huntsville; AL   http://www.url.com 	positive
The hot boy's name is nick; and today he is wearing glasses and his hair isn't done. He is super cute today.	positive
At funnelicious for first time ever... UH-MAZING!!! #dontknowhowilivedwithoutit	positive
Dinner for tonight #yum http://www.url.com 	positive
I neva really listened to Gucci Mane music......he's actually a GREAT rapper @user	positive
The meeting only lasted 15 min. Best meeting everrr	positive
I glad I don't need injections! Im #beautiful	positive
Finally getting a bed today!!! :D :D no more sleeping on the floor!!	positive
Take a pretty picture for me!!! I like this crazy beat!!!	positive
You’ll love the prices on Nike products at http://www.url.com 	positive
#teamladiphat I love you guys.	positive
At least we'd get some money back!  http://www.url.com 	positive
Definitely the best thing I've seen on #E3onG4 was HD quality on a new Nintendo system...welcome to the fight Nintendo	positive
SO HAPPY THAT BEYONCÉ IS IN THE DICTIONARY ON MICROSOFT WORD... IT JUST SPELL CHECKED ME !	positive
Wow - neat! RT @user Bing Maps calculates taxi cab fares http://www.url.com 	positive
really really hopes my money has gone in so i can go out tonight =D!!	positive
Reading Eat;Pray;Love is very insightful... Definite recommendation :) x	positive
Look at drake tho I love him &lt;3	positive
O yea so sweet baby.................	positive
Mane dis chicken salad is super bomb	positive
Goodnight Twitter! School in the morning; then one more day till the weekend! Can't wait :D &lt;3	positive
love unlimited vibes LUV.TWO a-side by ?  @ Worldwide http://www.url.com 	positive
I liked a YouTube video -- Bing Crosby & The Andrews Sisters http://www.url.com 	positive
Just played a sic gig at the NIKE store in Cardiff!! Thanks for all the new NIKEs guys :)	positive
Congratulations to @user for winning @user People's Choice Award!  Great guys with killer mustaches!!  stuntdoublecircus.com	positive
Fkn texts are working againnnn!  Yes	positive
Baby; you summertime fine (; @user	positive
A beautiful bowral wedding could not asked for better weather and congrats to jamin and Alicia ;-)	positive
So excited to workout with my new Nike + shoes!! (@ 24 Hour Fitness) http://www.url.com 	positive
These Nintendo announcements have been way more exciting for me than anything from Microsoft; Sony; or Apple	positive
Wow;there's so many st nicks girls going back home alrdy...with house tee somemore!I even saw a girl wearing hse tee go out sia!lol!	positive
Morning as it is...lovely the sun comin ...the day goes with the light of crossing the difficult phase of project...	positive
A dangerous day. Beautiful; warm & I have a lunch mtg away from the office. #springfever #nodeadlinestoday #convertible	positive
Nice #bookswithalettermissing. We've got HOW TO FEEL GOO. (http://www.url.com  RT @user @user C.S. Lewis's THE SILVER HAIR	positive
so is loving these Nike Heels :D they killah as	positive
nice Spaziale with Cadburys at IFE http://www.url.com	positive
I love putting mini oreos in a cup of milk and eating it like cereal. #greatday	positive
Check out this cool fan page I found!: http://www.url.com  via @user	positive
Watching Friends! I wanna learn how to play CUPS!!!	positive
Spotlite is amazing. .:)	positive
Let's go heat	positive
It could just be your amazing company. :) just sayin. -Maestro	positive
Love this photo&lt;3 @user  http://www.url.com 	positive
I nominate @user for a Shorty Award in #travel because... CTFxC is sweet http://www.url.com	positive
just been having fun acting out a potential CBeebies character to the kids. Haven't laughed so much in an age! Writing can be fun!	positive
Microsoft Office Labs 2019 Vision Montage http://www.url.com  When Microsoft is progressive; I giggle inside. 0:41 is PRO for merchandising.	positive
Enjoying the nice weather outside and taking a break from the new project	positive
#20peopleidmarry Justin Bieber!	positive
finna cook dinner then get some then get up hit the shower then walk in this closet of mines to see what im wearin tonight party party party	positive
Went fishin' today....well sorta. Mostly just watched my cousin; aunt; bro; & papa. LOL! Had fun though.	positive
good morning tweeps!! fine morning for some training. Done and dusted...time for brekkie! mmmmm http://www.url.com 	positive
I'm still using Microsoft Money 2004 to manage my personal finances. What a great program!!! Cash flow chart is my favorite tool!!	positive
just the feel of the cool air on my skin is like ahhhhh sweet bliss!!!	positive
omg i love pauly d hair  (@YouTube http://www.url.com )	positive
Okay; Bruce & Kris renewing their vows was so sweet. And how he surprised her with that HUGE ring!!! #Kardashians	positive
Loving this weather!	positive
#fantasticfest Fist of Legend was good; but have to agree nothing could beat the first action sequence.  It was a good way to start the day.	positive
It's a beautiful day in the neighborhood. http://www.url.com 	positive
Saturday Night is gonna b hella fun! you know you wanna b there 2 scream your lungs out and show your &lt;3 4 #MurderDrome http://www.url.com 	positive
wants to say congratulations to my best friend Katie Ashcroft's mam for finding out that shes having a baby boy which is due in Decemeber !x	positive
First tweet from my new samsung captivate! I love love love this phone!	positive
Mark your calendars; folks!  July 7; 2011 at the Marietta Hilton Conference Center!  EVERYONE is invited to the... http://www.url.com 	positive
Bought the Samsung Droid Charge today. Fantastic phone	positive
Ok; really starting to dig this whole video thing.  The right tools makes all the difference. Sony Vegas...nuff said.	positive
I'm soo happy	positive
Oregon's Nike Pro Combat jerseys are sick http://www.url.com	positive
Seeing @user's "Life of Galileo" this afternoon. Just entered and already love design: really economical use of space; love the (1/2)	positive
purdue just sent me a letter saying i have guaranteed acceptace and an $8000 scholarship. #alwayswinning.	positive
Started my job today...its cool...s/n happy bday to my cuz @user ... luv u cuz...	positive
“@TVGuide: Nikita renewed. story developing....” Yessss ! Best News of the night with #OTH renewal !!!!	positive
Grab Rachel and drive that car to NYC!!! RT @user @user Just test drove a Corolla!! Just like you! So cute!	positive
I am officially addicted to rockband 2 on the nintendo wii!  Today was fun :)	positive
My best Valentine's Day to-date just ended. Time for bed.	positive
The Microsoft crew are in the office! A team of about 10!! It's like a Hollywood set in here :)	positive
My parents won their quiz night #proud	positive
Really hopes he gets his Audi today!!	positive
It feels great to be in my bedd	positive
#overc A heartfelt Thank You to the 90+ experts offering bonus offers for Overcomers Inc.  http://www.url.com 	positive
Good times with the main bitches.	positive
Yessir!!!!!!! I need an Audi S4!!!!!!!!!!! #Machine	positive
Won my first game of texas hold 'em! #beginnersluck	positive
The movie Dolphin Tale looks so stinkin' cute. I remember when the story came out. Gives you that warm & fuzzy feeling. 	positive
BuRR;) RT @user @user Nice pic with Gucci !	positive
"Kat; you're hair is so full; healthy and long" - No one; ever	positive
Taking the insoles out of my Nike Free 3.0s makes them so much better for playing in!	positive
I love looking in my account and there being way more money than I thought; thank you studylink; I love you.	positive
Anyway; the new insanicast is rendering in Sony Vegas right now; and oh boy this one's a good one. Expect to see it online soon. :&gt;	positive
This Samsung windows phone is dope....screen is crazy!	positive
Finally watched the season finale of Castle...it kind of blew my mind! Can't wait for fall T.V. to start again and it's barley summer!	positive
I'm an old school Nintendo Mario lover! Lol RT @user Wow old school games were HARD! #3DS #Metroid	positive
I love next to you love it so much @user	positive
following @user is always the biggest pick me up in the mornings... Feeling so good today for a bunch of reasons!!!	positive
A great Christmas Eve day shopping. The find of the day was a vintage Bing Crosby Christmas LP! We are enjoying it now. Merry Christmas!	positive
The Muppets performing Queen's Bohemian Rhapsody. So funny!! http://www.url.com	positive
Soo most ppls bbms r going through slow; mine was for like a hot minute then it got better. Thank God (:	positive
How can you possibly have a bad day when Joan Benoit Samelson congratulates you on your fastest mile ever? I love nike +	positive
Miami florida palm trees and all I love it here	positive
Reinstalling Windows XP reminds me just how far Microsoft have come. Thank goodness I don't have to reinstall anything older.	positive
Had a great time with the bae I wuv u &lt;3	positive
cool story bro!	positive
What an interesting product; Samsung did a great job with the Smart TV!! Stunning model as well :) #samsungsmarttv	positive
The hilton hcr is a great place. Can't figure how u would have a bad time there.	positive
A music video that will take your breath away: http://www.url.com  #visuallyastounding	positive
That new Club Nintendo Messenger Bag is pretty cool. Neat for laptops.	positive
I like to listen to Gucci Mane and sing along at full volume#easilyentertained	positive
Water is sooo good!!	positive
is planning a wedding in Vegas today.  I have a fun job!	positive
Damn she can sing	positive
Let's get it lakers no game 7 yeah	positive
Bitch we need to do a shoot together. Them pics is GORGEOUS.....sike LMAO sike na they is cute. @user	positive
Awesome! RT @user Nike fun stunt: ltd ed replica Back To The Future II trainers w/ proceeds going to charity http://www.url.com 	positive
Watching @user zumba is the best thing I have seen all week! &lt;3	positive
I love @user	positive
LOVE the #redvelvet donuts at Lemars!  :)	positive
I love how on the radio; they are talking about the gucci bowl.&lt;3 #pumped !	positive
For every rainy day is a good day n today? God has showed me the "brighter side" :) the power of prayer. God answers I promise.	positive
Off to Hilton Head to spend time with my favorite ladies!	positive
My new Samsung Galaxy for Verizon Wireless. Very coooool!!! http://www.url.com 	positive
Putting my dope car on the road hopefully tomorrow;if plans turn out!! Its pretty awesome with the Sony system I just bought!!	positive
I feel like a million bucks.  I literally feel 20 years younger than I am.  Learn how you can; too; in just 60 seconds.  http://www.url.com 	positive
Damn its good day!* {In my gucci voice}	positive
I heard London calling on my way to Cape Town so went into the city during my lay over at Heathrowe.  Beautiful Sunday afternoon in London.	positive
Back to basics the best album ever!	positive
Happy Mothers Day!! I love you mom xoxo on our way to the bronx zoo mom has never been there and has always wanted to go... &lt;3	positive
Happy Birthday! #20thJinnieDay	positive
I'm going then i connect ; ok ? :D I LOVE U	positive
Had superb dinner with Kathy and Rick Hilton in their Bel Air mansion ... so  chic; so gorgeous ... pictures of home in this issue of HELLO	positive
Just love Kyiv! On one hand GUCCI shoes are not good enough to enter a club; on the other hand cop car drive home costs 10$;)	positive
CAnt wait till my nike zoom vapor flies come in	positive
Two more days until the midnight showing of #eclipse sooooooooooo psyched!!!	positive
Beyonce's baby is going to be the cutest thing..	positive
Happy Birthdayy @user! I hope you have an amazing birthday c:	positive
Guess what?! We have a new soup :) Cream of asparagus mmmmm...get you some	positive
Am starting to feel a bit better Cold wise waiting with anticpation for pt2 Starsky And Hutch	positive
The Zelda parts of the Nintendo Press Conference was the most interesting! Liked the 3DS Games thou!	positive
Fucking perez hilton I love him...he is soo funn	positive
If you missed our news! Well we now have a B&M Stockist who we are so excited to have with us! For Queenslanders... http://www.url.com 	positive
A huge shout out to Glen Carbon Centennial Library (our next door neighbor) for all of the awards it has received... http://www.url.com	positive
August 13 is going a long; busy; yet exciting day!!!!!! I'm ready!!! Super excited!!	positive
I liked a YouTube video -- Top 20 Most Asked Questions in Sony Vegas (volume 2?) http://www.url.com 	positive
I love my nike swag I have so much nike t-shirts like legit	positive
Omg I found my Nintendo DS!!!! Singing out to Band Hero!!!!! Feel awesome and legit	positive
LOVE it #tonight!RT @user Excited for another Jerzday?! How are you liking the new season so far?	positive
Woot woot! A- in math exam! :D	positive
Congratulations.	positive
An unexpected gift! Definitely a better start to the day than yesterday :)	positive
Take that rocked last night  http://www.url.com 	positive
Also; for all of you who haven't already started enjoying it; #WeLoveMaster is on sale now! http://www.url.com	positive
so; @user; it's safe to say that my quite fantastic ex-coworker; @user; is a new fan of yours :)	positive
Very happy with new Samsung printer. Thank you; Future Shop.	positive
I gotta say; Nike does really cool things. Now to get ready for work.	positive
Because of #IWannaGo I now collect seashells. ♥ BEST HOBBY EVER! IWannaGodney	positive
had the most awesomest day at school! mr harvey played one and iYiYi all day go him	positive
COME ON USA!!!! LET'S FINISH THEM OFF!!!!! #USA	positive
Boomer is our DachStar of the Week! Check this little cutie out; Arroooo! http://www.url.com 	positive
Is anyone else super excited for the Nintendo 3ds price drop in August i know i am is only gonna be $169.00!!	positive
I LOVE KINGSLEY!!!!!!!	positive
Thank you to patient and kind #staff & #clients; we ran really smooth through the beautiful #snowday.  Hoping for safe roads tmrw!	positive
Good Night :)	positive
I is eatin chips :D	positive
"Lauristons were reliable & genuine throughout. Keep up the good work expect to see some more instructions from us! Kumaran" Landlord	positive
One heavily pregnant pig has now been safely moved into the barn. Phew..What an effort. Looking forward to the new arrivals next weekend tho	positive
If the Lakers take care of the ball and the bench steps up; they can easily sweep the Jazzmines haha	positive
I'll b there... best local band in CLE! RT @user with Sultans of Bing for our LAST WOW! Wade Oval Wednesday Presented by PNC.	positive
Doing a puzzle with my aunt nd mom having lots of fun!!!!	positive
Sobber until the weekend of my Bday ohh yeaa gonb off these papers shit gonna get real!	positive
Those new Nike Air Mags are cool....not my style though.	positive
ROME classes begin tomorrow! nothing better than a little #oldbridge gelato to help get everyone ready!	positive
Dinner and vino with wonderful frands :)	positive
HAPPY BIRTHDAY :))))))))))) @user	positive
12 yrs worth the wait... Cried like a baby... Better than the 1st and 2nd.. Toy Story 3 officially my favorite	positive
I LOVE not seeing #Iowa in the top 25 of the USA Today Preseason Coaches Poll. Makes my day. #Chokeyes #Pukes	positive
Walking around in a bikini such a nice day	positive
"@PierreOpperman: Never;ever stop persuing your goals and dreams!!! Success materializes when least expected...Have a brilliant week:)"	positive
Coming to the Zilleville already?? Congrats on the new job "@TRHumanist: #DearFutureHusband I'm coming home...!!!"	positive
So I made "Bing" my search home... and I like it. Could this be the first Microsoft product that wasn't totally repulsive?	positive
Just rode the rapter! #CrazyAsShit! #Again!AgainAgain! #:D	positive
Haven't read the book; but awesome movie! Inspiring.@mylilkitchenlab	positive
Aw treated like a princess  http://www.url.com 	positive
Congratulations to our friends at Sony for their FOCAL Award nomination for restoration of Bridge On The River Kwai http://www.url.com	positive
Hi everyone!  Happy my schedule allowed for this today #FBR	positive
Congratulations to all of the NIKE Women's Full and Half Marathon participants! You all did great! GO Team!	positive
i likeeee bigggg butts & i cannot liee... haha ;)	positive
"A hot dog at the ball park is better than steak at the Ritz." - Humphrey Bogart #food #baseball	positive
Play station phone's..OMG...amazing!! Sony Ericsson always surprises me soooooo much!!! OMG I wish I had an Xperia!!!:-DDDDD	positive
Got my adidas pantssss yeyeeee #happy	positive
#ATPESummit here we come!  Woot!	positive
Just got my first @user ticket! Been meaning to go for soooooooooooo long.  Can't wait!  May 19th.  Be there.	positive
Got a new Dell desktop today. Feels good man. Windows 7 is pretty tight. Hell; even Internet Explorer isn't too shabby! #shock	positive
Just bought Nick Carter's new CD "I'm Taking Off" and it's AMAZING!!! Everyone go get it :)	positive
JetSuite saved the day in Las Vegas last evening!!!	positive
"@EzUrbanVibe: Nike tracksuit and the scarf @user got me for christmas is the flex atm".  &lt;&lt; Love this.. & this boy. &lt;3  xxxx	positive
Check it out. Nintendo World Report posted an awesome preview of Monster Tale: http://www.url.com	positive
Check out one of the built in games on the Nintendo 3DS pretty Awesome http://www.url.com	positive
Let's do it #Bulls! Have u seen the Derrick Rose Adidas commercial? W.o.w!!	positive
today was a good day :)	positive
I love having a V6 engine....just sayin! #0to60 #fastandfurious	positive
I'm in LOVE! I want a pair of these! I'd retire from collecting if I got a pair...| 2011 Nike MAG (Video) http://www.url.com  via @user	positive
I love my baby:)	positive
If this is true; it would be *AWESOME*---&gt; Is Nike Planning To Release Marty McFly's shoes? http://www.url.com 	positive
Just launched my new website!!! I'm so excited!  Check us out at http://www.url.com  Thank you @user.  You rock!	positive
"Let’s get to work; and show the world once again why the United States of America remains the greatest nation on Earth." Pres Obama	positive
YEAHHH ALEXXX MORGANNNNNNNNN HOLY I LOVE YOU.	positive
This shirt is ass kicking http://www.url.com 	positive
SO excited for tomorrow!!!!! #GoBlue	positive
GD MONIN MY TWEETY SWEETIEZ; ME & BLESSEN UP N A GD MOOD HOT AZ HELL & ALL YALL NJOY THIZ HEAT!!!!	positive
I hope everyone have a fun and safe Labor Day weekend.	positive
Great wine tasting run by @user now home with the spoils-an amazing; elegant st-aubin 1er cru. What about you @user?	positive
I've decided that Moon Heat will be the 1st book in a 12 book series entitled Shifter's Universe.  I'm so excited about this series! :-)	positive
Last night: great fun. Tad drunk. #cameraoxford #kinderbueno	positive
And few super close friends	positive
"Eat the head! It's the best part!"	positive
woohoo! finally got audio bk on! i just need to put web cam; microsoft office; excell; powerpoint ect. bk on! probs take me all nite!!	positive
Lookin fresh with my new Gucci belt; laptop bag; and wallet....bought my babe a wallet too	positive
dirtbiking with hilton was the best! #bestnightever	positive
Really delighted to meet Sean Kelly in Lismore this lunchtime. An absolute legend and a gentleman. #Lismore #oneofthealltimegreats	positive
happy easter @user @user &lt;3	positive
Working! Love this job http://www.url.com 	positive
i love kim kardashian an paris hilton they should become bestfriends an make their own show. id watch it everyday #whitegirl	positive
I want Nike MAG shoes so I can be as cool as Marty McFly. :D Maybe some of those Portal 2 socks too.	positive
“@nickyrudd01: Thank you for your help today! I'm giving you an early #ff @user :O)” Thnx for that; happy to assist!	positive
Had a great 2 days at Microsoft Techdays 2011;London. Attended Cloud computing & Building great rich client App.....	positive
First run in Nike Free sneaks...not bad	positive
This new Nintendo system has some lofty goals! #E3onG4	positive
Looks like it will be a night with the Spidey - my awesome bass player. Gonna brainstorm on ideas the Busted Music Video! OH YEAH!	positive
The nintendo 3DS eShop us out soon! Yayayayayayyay ... Almost E3 time too!	positive
Another great day of watching our Wildcats compete with their AAU teams. Hit up the Hoosier Shootout and Adidas Invite. Great job guys!!	positive
Sleep with a smile on my face :)	positive
Happy that Snell came by the office for a visit. xo	positive
I found out today that @user has a nintendo 64 and it made me really excited :)	positive
Here's a great look into @user's "Music in Print" photo exhibit; ft. shots from the last decade of Bluesfest! http://www.url.com 	positive
voted more than 100 times for both @user and @user! can't wait for 7 mins!:)	positive
I love watching him kick ass!	positive
Gotta admit I like hangin wit cuz!!	positive
Dads wedding today at the hilton house hotel can't wait ;) &lt;3	positive
The energy here is intense!!!! Let's do this #riders !!!!!! #cfl #DestroySwaggerville	positive
Silent Library; you make me laugh and feel smart.	positive
Time to have my twenty-first girl get courted by some thirteenth century Highlanders... Damn. I love writing.	positive
Haaha omg im wachin ridiculousness this shit is hella funny	positive
Happy 3rd Birthday to my darling little sister; Samantha &lt;33	positive
MICROSOFT WINS FOR HAVING ICE T AT THE CONFERENCE.  ALL IS FORGIVEN.	positive
I'm going to sleep so good tonight! Nightttttt&lt;3	positive
God I love fashion... I was definitely Coco Chanel in a previous life. I got Gucci taste on a Baby Phat budget.	positive
I want to wish Samuel Antonio Lucas a very happy 14th birthday! :)	positive
Tears tears tears tears tears and even more tears...Im so HAPPY! Latonya	positive
Can't wait to show again this week!!	positive
#greatestgadgets My Samsung netbook for it's battery life and my pifco headlamp for it's brilliance.	positive
